id,linguagem,dificuldade,titulo,descricao,objetivo,palavra_chave,xp_recompensa,tempo_limite_segundos,dica
PYDSI168,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'if' em Python.,Demonstrar uso de if,if,433,300,Pesquise como utilizar if corretamente.
PYDSI169,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'while' em Python.,Demonstrar uso de while,while,54,120,Pesquise como utilizar while corretamente.
PYDSI170,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'print' em Python.,Demonstrar uso de print,print,272,120,Pesquise como utilizar print corretamente.
PYDSI171,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'funcao' em Python.,Demonstrar uso de funcao,funcao,500,120,Pesquise como utilizar funcao corretamente.
PYDSI172,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'lista' em Python.,Demonstrar uso de lista,lista,215,120,Pesquise como utilizar lista corretamente.
PYDSI173,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'lista' em Python.,Demonstrar uso de lista,lista,382,60,Pesquise como utilizar lista corretamente.
PYDSI174,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'if' em Python.,Demonstrar uso de if,if,198,60,Pesquise como utilizar if corretamente.
PYDSI175,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'dicionario' em Python.,Demonstrar uso de dicionario,dicionario,364,120,Pesquise como utilizar dicionario corretamente.
PYDSI176,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'lista' em Python.,Demonstrar uso de lista,lista,359,120,Pesquise como utilizar lista corretamente.
PYDSI177,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'while' em Python.,Demonstrar uso de while,while,286,60,Pesquise como utilizar while corretamente.
PYDSI178,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'for' em Python.,Demonstrar uso de for,for,432,60,Pesquise como utilizar for corretamente.
PYDSI179,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'if' em Python.,Demonstrar uso de if,if,318,300,Pesquise como utilizar if corretamente.
PYDSI180,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'print' em Python.,Demonstrar uso de print,print,212,300,Pesquise como utilizar print corretamente.
PYDSI181,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'if' em Python.,Demonstrar uso de if,if,126,300,Pesquise como utilizar if corretamente.
PYDSI182,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'print' em Python.,Demonstrar uso de print,print,52,120,Pesquise como utilizar print corretamente.
PYDSI183,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'funcao' em Python.,Demonstrar uso de funcao,funcao,146,60,Pesquise como utilizar funcao corretamente.
PYDSI184,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'funcao' em Python.,Demonstrar uso de funcao,funcao,98,300,Pesquise como utilizar funcao corretamente.
PYDSI185,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'for' em Python.,Demonstrar uso de for,for,98,30,Pesquise como utilizar for corretamente.
PYDSI186,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'lista' em Python.,Demonstrar uso de lista,lista,289,60,Pesquise como utilizar lista corretamente.
PYDSI187,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'print' em Python.,Demonstrar uso de print,print,229,60,Pesquise como utilizar print corretamente.
PYDSI188,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'for' em Python.,Demonstrar uso de for,for,371,30,Pesquise como utilizar for corretamente.
PYDSI189,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'if' em Python.,Demonstrar uso de if,if,190,120,Pesquise como utilizar if corretamente.
PYDSI190,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'dicionario' em Python.,Demonstrar uso de dicionario,dicionario,494,300,Pesquise como utilizar dicionario corretamente.
PYDSI191,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'lista' em Python.,Demonstrar uso de lista,lista,423,120,Pesquise como utilizar lista corretamente.
PYDSI192,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'for' em Python.,Demonstrar uso de for,for,369,300,Pesquise como utilizar for corretamente.
PYDSI193,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'for' em Python.,Demonstrar uso de for,for,337,60,Pesquise como utilizar for corretamente.
PYDSI194,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'print' em Python.,Demonstrar uso de print,print,353,60,Pesquise como utilizar print corretamente.
PYDSI195,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'print' em Python.,Demonstrar uso de print,print,424,60,Pesquise como utilizar print corretamente.
PYDSI196,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'for' em Python.,Demonstrar uso de for,for,141,120,Pesquise como utilizar for corretamente.
PYDSI197,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'lista' em Python.,Demonstrar uso de lista,lista,102,60,Pesquise como utilizar lista corretamente.
PYDSI198,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'dicionario' em Python.,Demonstrar uso de dicionario,dicionario,317,300,Pesquise como utilizar dicionario corretamente.
PYDSI199,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'for' em Python.,Demonstrar uso de for,for,344,120,Pesquise como utilizar for corretamente.
PYDSI200,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'dicionario' em Python.,Demonstrar uso de dicionario,dicionario,427,300,Pesquise como utilizar dicionario corretamente.
PYDSI201,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'if' em Python.,Demonstrar uso de if,if,136,30,Pesquise como utilizar if corretamente.
PYDSI202,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'dicionario' em Python.,Demonstrar uso de dicionario,dicionario,168,60,Pesquise como utilizar dicionario corretamente.
PYDSI203,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'print' em Python.,Demonstrar uso de print,print,461,60,Pesquise como utilizar print corretamente.
PYDSI204,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'if' em Python.,Demonstrar uso de if,if,134,300,Pesquise como utilizar if corretamente.
PYDSI205,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'dicionario' em Python.,Demonstrar uso de dicionario,dicionario,50,120,Pesquise como utilizar dicionario corretamente.
PYDSI206,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'print' em Python.,Demonstrar uso de print,print,76,60,Pesquise como utilizar print corretamente.
PYDSI207,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'lista' em Python.,Demonstrar uso de lista,lista,463,300,Pesquise como utilizar lista corretamente.
PYDSI208,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'while' em Python.,Demonstrar uso de while,while,390,300,Pesquise como utilizar while corretamente.
PYDSI209,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'for' em Python.,Demonstrar uso de for,for,204,30,Pesquise como utilizar for corretamente.
PYDSI210,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'if' em Python.,Demonstrar uso de if,if,336,300,Pesquise como utilizar if corretamente.
PYDSI211,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'while' em Python.,Demonstrar uso de while,while,446,300,Pesquise como utilizar while corretamente.
PYDSI212,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'funcao' em Python.,Demonstrar uso de funcao,funcao,292,120,Pesquise como utilizar funcao corretamente.
PYDSI213,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'for' em Python.,Demonstrar uso de for,for,479,120,Pesquise como utilizar for corretamente.
PYDSI214,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'lista' em Python.,Demonstrar uso de lista,lista,90,60,Pesquise como utilizar lista corretamente.
PYDSI215,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'if' em Python.,Demonstrar uso de if,if,374,120,Pesquise como utilizar if corretamente.
PYDSI216,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'funcao' em Python.,Demonstrar uso de funcao,funcao,123,300,Pesquise como utilizar funcao corretamente.
PYDSI217,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'lista' em Python.,Demonstrar uso de lista,lista,276,300,Pesquise como utilizar lista corretamente.
PYDSI218,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'funcao' em Python.,Demonstrar uso de funcao,funcao,453,120,Pesquise como utilizar funcao corretamente.
PYDSI219,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'funcao' em Python.,Demonstrar uso de funcao,funcao,111,300,Pesquise como utilizar funcao corretamente.
PYDSI220,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'funcao' em Python.,Demonstrar uso de funcao,funcao,228,60,Pesquise como utilizar funcao corretamente.
PYDSI221,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'print' em Python.,Demonstrar uso de print,print,493,120,Pesquise como utilizar print corretamente.
PYDSI222,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'dicionario' em Python.,Demonstrar uso de dicionario,dicionario,288,120,Pesquise como utilizar dicionario corretamente.
PYDSI223,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'funcao' em Python.,Demonstrar uso de funcao,funcao,267,60,Pesquise como utilizar funcao corretamente.
PYDSI224,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'lista' em Python.,Demonstrar uso de lista,lista,336,60,Pesquise como utilizar lista corretamente.
PYDSI225,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'while' em Python.,Demonstrar uso de while,while,241,60,Pesquise como utilizar while corretamente.
PYDSI226,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'funcao' em Python.,Demonstrar uso de funcao,funcao,55,60,Pesquise como utilizar funcao corretamente.
PYDSI227,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'while' em Python.,Demonstrar uso de while,while,234,60,Pesquise como utilizar while corretamente.
PYDSI228,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'print' em Python.,Demonstrar uso de print,print,350,120,Pesquise como utilizar print corretamente.
PYDSI229,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'for' em Python.,Demonstrar uso de for,for,98,120,Pesquise como utilizar for corretamente.
PYDSI230,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'for' em Python.,Demonstrar uso de for,for,307,30,Pesquise como utilizar for corretamente.
PYDSI231,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'lista' em Python.,Demonstrar uso de lista,lista,189,30,Pesquise como utilizar lista corretamente.
PYDSI232,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'funcao' em Python.,Demonstrar uso de funcao,funcao,190,300,Pesquise como utilizar funcao corretamente.
PYDSI233,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'while' em Python.,Demonstrar uso de while,while,72,120,Pesquise como utilizar while corretamente.
PYDSI234,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'for' em Python.,Demonstrar uso de for,for,370,30,Pesquise como utilizar for corretamente.
PYDSI235,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'lista' em Python.,Demonstrar uso de lista,lista,471,30,Pesquise como utilizar lista corretamente.
PYDSI236,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'dicionario' em Python.,Demonstrar uso de dicionario,dicionario,417,300,Pesquise como utilizar dicionario corretamente.
PYDSI237,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'lista' em Python.,Demonstrar uso de lista,lista,373,300,Pesquise como utilizar lista corretamente.
PYDSI238,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'while' em Python.,Demonstrar uso de while,while,138,300,Pesquise como utilizar while corretamente.
PYDSI239,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'funcao' em Python.,Demonstrar uso de funcao,funcao,497,30,Pesquise como utilizar funcao corretamente.
PYDSI240,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'print' em Python.,Demonstrar uso de print,print,239,30,Pesquise como utilizar print corretamente.
PYDSI241,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'lista' em Python.,Demonstrar uso de lista,lista,415,60,Pesquise como utilizar lista corretamente.
PYDSI242,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'funcao' em Python.,Demonstrar uso de funcao,funcao,426,60,Pesquise como utilizar funcao corretamente.
PYDSI243,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'dicionario' em Python.,Demonstrar uso de dicionario,dicionario,485,60,Pesquise como utilizar dicionario corretamente.
PYDSI244,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'print' em Python.,Demonstrar uso de print,print,264,30,Pesquise como utilizar print corretamente.
PYDSI245,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'print' em Python.,Demonstrar uso de print,print,277,30,Pesquise como utilizar print corretamente.
PYDSI246,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'for' em Python.,Demonstrar uso de for,for,99,120,Pesquise como utilizar for corretamente.
PYDSI247,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'dicionario' em Python.,Demonstrar uso de dicionario,dicionario,149,30,Pesquise como utilizar dicionario corretamente.
PYDSI248,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'for' em Python.,Demonstrar uso de for,for,478,120,Pesquise como utilizar for corretamente.
PYDSI249,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'funcao' em Python.,Demonstrar uso de funcao,funcao,136,120,Pesquise como utilizar funcao corretamente.
PYDSI250,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'lista' em Python.,Demonstrar uso de lista,lista,57,300,Pesquise como utilizar lista corretamente.
PYDSI251,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'while' em Python.,Demonstrar uso de while,while,478,30,Pesquise como utilizar while corretamente.
PYDSI252,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'print' em Python.,Demonstrar uso de print,print,148,60,Pesquise como utilizar print corretamente.
PYDSI253,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'funcao' em Python.,Demonstrar uso de funcao,funcao,186,30,Pesquise como utilizar funcao corretamente.
PYDSI254,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'if' em Python.,Demonstrar uso de if,if,277,30,Pesquise como utilizar if corretamente.
PYDSI255,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'for' em Python.,Demonstrar uso de for,for,361,60,Pesquise como utilizar for corretamente.
PYDSI256,Python,Simples,Desafio Simples de Python,Crie um exemplo utilizando 'funcao' em Python.,Demonstrar uso de funcao,funcao,308,300,Pesquise como utilizar funcao corretamente.
